,Event Date,Year,Month,Q,Quarter,Season,Day of Week,Time of Week,Number of Shows,Show Type,Headliner,Support,Number of Supporting Acts,Tickets Sold,Gross USD,Venue Capacity,Percent Tickets Sold,Minimum Ticket Price,Maximum Ticket Price,Ticket Range,Artist Start Date,Years Active,Artist Hometown,US Region,Local or Not,Miles From Home,Artist Genre,Main Genre,Hometown Latitude,Hometown Longitude
2086,2014-10-24,2014,October,Q4,2014 Q4,Autumn,Friday   ,Weekend,1.0,single headliner,Little Dragon,Shy Girls,1.0,2800.0,82600.0,2800.0,100.0,29.5,29.5,0.0,2007.0,7.0,"Gothenburg, Västra Götaland, Sweden",International,International,5339.198658,Electronic,downtempo,57.7072326,11.9670171
2087,2014-10-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2088,2014-10-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2089,2014-10-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2090,2014-10-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2091,2014-10-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2092,2014-10-30,2014,October,Q4,2014 Q4,Autumn,Thursday ,Weekend,1.0,single headliner,Tycho,Com Truise,1.0,2691.0,74203.0,2800.0,97.0,27.5,30.0,2.5,2004.0,10.0,"San Francisco, California, United States",West Coast,Local,8.441115687,Other,ambient,37.7790262,-122.4199061
2093,2014-10-31,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2094,2014-11-01,2014,November,Q4,2014 Q4,Autumn,Saturday ,Weekend,1.0,single headliner,Erasure,Superhumanoids,1.0,2800.0,147750.0,2800.0,100.0,45.0,55.0,10.0,1986.0,28.0,"London, England, United Kingdom",International,International,5361.521946,Pop,dance-pop,51.5073219,-0.1276474
2095,2014-11-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2096,2014-11-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2097,2014-11-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2098,2014-11-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2099,2014-11-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2100,2014-11-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2101,2014-11-08,2014,November,Q4,2014 Q4,Autumn,Saturday ,Weekend,1.0,single headliner,Foster The People,"Soko, Sylvan Esso",2.0,2800.0,119000.0,2800.0,100.0,42.5,42.5,0.0,2011.0,3.0,"Los Angeles, California, United States",West Coast,US,343.4448205,Indie,indie pop,34.0536909,-118.2427666
2102,2014-11-09,2014,November,Q4,2014 Q4,Autumn,Sunday   ,Weekday,1.0,single headliner,Rhye,Lo-Fang,1.0,1727.0,60565.0,1727.0,100.0,35.0,40.0,5.0,2013.0,1.0,"Toronto, Ontario, Canada",International,International,2261.182925,Hip Hop,alternative r&b,43.6534817,-79.3839347
2103,2014-11-10,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2104,2014-11-11,2014,November,Q4,2014 Q4,Autumn,Tuesday  ,Weekday,2.0,multiple shows,Slayer,"Exodus, Suicidal Tendencies",2.0,2800.0,115896.0,2800.0,100.0,39.5,65.0,25.5,1983.0,31.0,"Huntington Park, California, United States",West Coast,US,348.3334645,Punk or Metal,thrash metal,33.9827043,-118.2120343
2105,2014-11-12,2014,November,Q4,2014 Q4,Autumn,Wednesday,Weekday,2.0,multiple shows,Slayer,"Exodus, Suicidal Tendencies",2.0,2800.0,115896.0,2800.0,100.0,39.5,65.0,25.5,1983.0,31.0,"Huntington Park, California, United States",West Coast,US,348.3334645,Punk or Metal,thrash metal,33.9827043,-118.2120343
2106,2014-11-13,2014,November,Q4,2014 Q4,Autumn,Thursday ,Weekend,1.0,single headliner,First Aid Kit,Samantha Crain,1.0,2800.0,70000.0,2800.0,100.0,25.0,25.0,0.0,2010.0,4.0,"Stockholm, Stockholms län, Sweden",International,International,5366.932436,Folk,folk,59.3251172,18.0710935
2107,2014-11-14,2014,November,Q4,2014 Q4,Autumn,Friday   ,Weekend,1.0,single headliner,Tegan And Sara,The Courtneys,1.0,2735.0,108115.0,2800.0,98.0,39.5,45.0,5.5,1999.0,15.0,"Calgary, Alberta, Canada",International,International,999.1403155999999,Indie,indie,51.0534234,-114.0625892
2108,2014-11-15,2014,November,Q4,2014 Q4,Autumn,Saturday ,Weekend,2.0,multiple shows,Tame Impala,Delicate Steve,1.0,2624.0,92020.0,2800.0,94.0,35.0,40.0,5.0,2010.0,4.0,"Perth, Western Australia, Australia",International,International,9168.404739,Rock,psychedelic rock,-31.9527121,115.8604796
2109,2014-11-16,2014,November,Q4,2014 Q4,Autumn,Sunday   ,Weekday,2.0,multiple shows,Tame Impala,Delicate Steve,1.0,2624.0,92020.0,2800.0,94.0,35.0,40.0,5.0,2010.0,4.0,"Perth, Western Australia, Australia",International,International,9168.404739,Rock,psychedelic rock,-31.9527121,115.8604796
2110,2014-11-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2111,2014-11-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2112,2014-11-19,2014,November,Q4,2014 Q4,Autumn,Wednesday,Weekday,1.0,single headliner,Capital Cities,"Night Terrors Of 1927, Sneaky Sound System",2.0,2346.0,76313.0,2800.0,84.0,32.5,35.0,2.5,2013.0,1.0,"Los Angeles, California, United States",West Coast,US,343.4448205,Electronic,electronic,34.0536909,-118.2427666
2113,2014-11-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2114,2014-11-21,2014,November,Q4,2014 Q4,Autumn,Friday   ,Weekend,1.0,single headliner,Cold War Kids,"Avid Dancer, Waters",2.0,2108.0,53080.0,2800.0,76.0,25.0,30.0,5.0,2006.0,8.0,"Fullerton, California, United States",West Coast,US,364.69745869999997,Indie,indie,33.8708215,-117.9294165
2115,2014-11-22,2014,November,Q4,2014 Q4,Autumn,Saturday ,Weekend,1.0,single headliner,STS9,Michal Menert,1.0,2800.0,83761.0,2800.0,100.0,29.5,35.0,5.5,1999.0,15.0,"Snellville, Georgia, United States",South,US,2149.660862,Rock,livetronica,33.857328,-84.0199108
2116,2014-11-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2117,2014-11-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2118,2014-11-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2119,2014-11-26,2014,November,Q4,2014 Q4,Autumn,Wednesday,Weekday,1.0,single headliner,G-Eazy,"Jay Ant, Ty Dolla $ign",2.0,2800.0,82600.0,2800.0,100.0,29.5,29.5,0.0,2009.0,5.0,"Oakland, California, United States",West Coast,Local,0.269993986,Hip Hop,hip hop,37.8044557,-122.2713563
2120,2014-11-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2121,2014-11-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2122,2014-11-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2123,2014-11-30,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2124,2014-12-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2125,2014-12-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2126,2014-12-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2127,2014-12-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2128,2014-12-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2129,2014-12-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2130,2014-12-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2131,2014-12-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2132,2014-12-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2133,2014-12-10,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2134,2014-12-11,2014,December,Q4,2014 Q4,Winter,Thursday ,Weekend,1.0,single headliner,Tune-Yards,Cibo Matto,1.0,1895.0,56264.0,2800.0,68.0,29.5,35.0,5.5,2009.0,5.0,"New Canaan, Connecticut",Northeast,US,2583.720237,Indie,art pop,41.146763,-73.4948446
2135,2014-12-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2136,2014-12-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2137,2014-12-14,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2138,2014-12-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2139,2014-12-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2140,2014-12-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2141,2014-12-18,2014,December,Q4,2014 Q4,Winter,Thursday ,Weekend,2.0,multiple shows,Dillon Francis,"Hoodboi, TJR",2.0,2489.5,87252.5,2800.0,89.0,35.0,40.0,5.0,2014.0,0.0,"Los Angeles, California, United States",West Coast,US,343.4448205,Electronic,moombahcore,34.0536909,-118.2427666
2142,2014-12-19,2014,December,Q4,2014 Q4,Winter,Friday   ,Weekend,2.0,multiple shows,Dillon Francis,"Hoodboi, TJR",2.0,2489.5,87252.5,2800.0,89.0,35.0,40.0,5.0,2014.0,0.0,"Los Angeles, California, United States",West Coast,US,343.4448205,Electronic,moombahcore,34.0536909,-118.2427666
2143,2014-12-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2144,2014-12-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2145,2014-12-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2146,2014-12-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2147,2014-12-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2148,2014-12-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2149,2014-12-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2150,2014-12-27,2014,December,Q4,2014 Q4,Winter,Saturday ,Weekend,1.0,single headliner,The Roots,Lion Babe,1.0,2800.0,143640.0,2800.0,100.0,49.5,69.5,20.0,1993.0,21.0,"Philadelphia, Pennsylvania, United States",Northeast,US,2514.506877,Hip Hop,hip hop,39.9527237,-75.1635262
2151,2014-12-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2152,2014-12-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2153,2014-12-30,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2154,2014-12-31,2014,December,Q4,2014 Q4,Winter,Wednesday,Weekday,1.0,single headliner,Primus,No support,0.0,2800.0,172313.0,2800.0,100.0,49.5,65.0,15.5,1990.0,24.0,"El Sobrante, California, United States",West Coast,Local,11.627602099999999,Punk or Metal,funk metal,37.9744635,-122.3057294030647
2155,2015-01-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2156,2015-01-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2157,2015-01-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2158,2015-01-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2159,2015-01-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2160,2015-01-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2161,2015-01-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2162,2015-01-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2163,2015-01-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2164,2015-01-10,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2165,2015-01-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2166,2015-01-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2167,2015-01-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2168,2015-01-14,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2169,2015-01-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2170,2015-01-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2171,2015-01-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2172,2015-01-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2173,2015-01-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2174,2015-01-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2175,2015-01-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2176,2015-01-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2177,2015-01-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2178,2015-01-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2179,2015-01-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2180,2015-01-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2181,2015-01-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2182,2015-01-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2183,2015-01-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2184,2015-01-30,2015,January,Q1,2015 Q1,Winter,Friday   ,Weekend,1.0,single headliner,RL Grime,"Lunice, Tommy Kruise",2.0,2800.0,70000.0,2800.0,100.0,25.0,25.0,0.0,2014.0,1.0,"Los Angeles, California",West Coast,US,343.4448205,Electronic,drum and bass,34.0536909,-118.2427666
2185,2015-01-31,2015,January,Q1,2015 Q1,Winter,Saturday ,Weekend,1.0,single headliner,The Devil Makes Three,Joe Pug,1.0,2800.0,70000.0,2800.0,100.0,25.0,25.0,0.0,2002.0,13.0,"Santa Cruz, California, United States",West Coast,Local,54.49803431,Folk,folk,37.050096,-121.9905908
2186,2015-02-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2187,2015-02-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2188,2015-02-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2189,2015-02-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2190,2015-02-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2191,2015-02-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2192,2015-02-07,2015,February,Q1,2015 Q1,Winter,Saturday ,Weekend,1.0,single headliner,London Grammar,Until The Ribbon Breaks,1.0,2800.0,77000.0,2800.0,100.0,27.5,27.5,0.0,2013.0,2.0,"Nottingham, England, United Kingdom",International,International,5259.263370000001,Rock,rock,52.9534193,-1.1496461
2193,2015-02-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2194,2015-02-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2195,2015-02-10,2015,February,Q1,2015 Q1,Winter,Tuesday  ,Weekday,1.0,single headliner,Hozier,Asgeir,1.0,2800.0,85120.0,2800.0,100.0,29.5,39.5,10.0,2014.0,1.0,"Bray, County Wicklow, Leinster, Ireland",International,International,5099.0037520000005,Blues,blues,53.2014604,-6.1105049
2196,2015-02-11,2015,February,Q1,2015 Q1,Winter,Wednesday,Weekday,1.0,single headliner,Ben Howard,Willy Mason,1.0,2800.0,91000.0,2800.0,100.0,32.5,32.5,0.0,2011.0,4.0,"London, England, United Kingdom",International,International,5361.521946,Folk,folk,51.5073219,-0.1276474
2197,2015-02-12,2015,February,Q1,2015 Q1,Winter,Thursday ,Weekend,1.0,single headliner,Dr. Dog,Hanni El Khatib,1.0,2262.0,62380.0,2800.0,81.0,27.5,30.0,2.5,2005.0,10.0,"West Grove, Pennsylvania, United States",Northeast,US,2481.873436,Folk,indie folk,39.82055685,-75.82832725481009
2198,2015-02-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2199,2015-02-14,2015,February,Q1,2015 Q1,Winter,Saturday ,Weekend,1.0,single headliner,Iration,"Hours Eastly, Stick Figure",2.0,2652.0,66915.0,2800.0,95.0,25.0,30.0,5.0,2006.0,9.0,"California, United States",West Coast,US,208.18990209999998,Other,reggae,36.7014631,-118.7559974
2200,2015-02-15,2015,February,Q1,2015 Q1,Winter,Sunday   ,Weekday,1.0,single headliner,Billy Idol,Broncho,1.0,2800.0,154000.0,2800.0,100.0,55.0,55.0,0.0,1982.0,33.0,"Stanmore, Harrow, London, England, United Kingdom",International,International,5350.739636,Rock,rock,51.6188526,-0.3026271
2201,2015-02-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2202,2015-02-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2203,2015-02-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2204,2015-02-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2205,2015-02-20,2015,February,Q1,2015 Q1,Winter,Friday   ,Weekend,1.0,single headliner,Gov't Mule,No support,0.0,2502.0,88020.0,2800.0,90.0,35.0,40.0,5.0,1995.0,20.0,"New York, New York, United States",Northeast,US,2563.4829219999997,Blues,blues rock,40.7127281,-74.0060152
2206,2015-02-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2207,2015-02-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2208,2015-02-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2209,2015-02-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2210,2015-02-25,2015,February,Q1,2015 Q1,Winter,Wednesday,Weekday,2.0,multiple shows,Pentatonix,No support,0.0,2800.0,100520.0,2800.0,100.0,35.0,45.0,10.0,2014.0,1.0,"Arlington, Texas, United States",South,US,1460.985074,Pop,pop,32.701938999999996,-97.10562379033699
2211,2015-02-26,2015,February,Q1,2015 Q1,Winter,Thursday ,Weekend,2.0,multiple shows,Pentatonix,No support,0.0,2800.0,100520.0,2800.0,100.0,35.0,45.0,10.0,2014.0,1.0,"Arlington, Texas, United States",South,US,1460.985074,Pop,pop,32.701938999999996,-97.10562379033699
2212,2015-02-27,2015,February,Q1,2015 Q1,Winter,Friday   ,Weekend,1.0,single headliner,Geographer,"Bells Atlas, Empires, K.Flay",3.0,2023.0,50975.0,2800.0,73.0,25.0,30.0,5.0,2008.0,7.0,"San Francisco, California, United States",West Coast,Local,8.441115687,Indie,indie rock,37.7790262,-122.4199061
2213,2015-02-28,2015,February,Q1,2015 Q1,Winter,Saturday ,Weekend,1.0,single headliner,New Pornographers,"How To Dress Well, Islands, Nick Diamonds",3.0,2332.0,81805.0,2800.0,84.0,35.0,40.0,5.0,2000.0,15.0,"Vancouver, British Columbia, Canada",International,International,791.7694136,Indie,indie rock,49.2608724,-123.1139529
2214,2015-03-01,2015,March,Q1,2015 Q1,Spring,Sunday   ,Weekday,1.0,single headliner,Ledisi,"Leela James, Raheem DeVaughn",2.0,1789.0,100655.0,1789.0,100.0,45.0,65.0,20.0,2001.0,14.0,"New Orleans, Louisiana, United States",South,US,1917.950693,Hip Hop,r&b,29.9499323,-90.0701156
2215,2015-03-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2216,2015-03-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2217,2015-03-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2218,2015-03-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2219,2015-03-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2220,2015-03-07,2015,March,Q1,2015 Q1,Spring,Saturday ,Weekend,1.0,single headliner,Umphrey's McGee,The Revivalists,1.0,2461.0,68198.0,2800.0,88.0,27.5,30.0,2.5,1998.0,17.0,"South Bend, Indiana, United States",Midwest,US,1922.6896149999998,Rock,funk rock,41.6833813,-86.2500066
2221,2015-03-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2222,2015-03-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2223,2015-03-10,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2224,2015-03-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2225,2015-03-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2226,2015-03-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2227,2015-03-14,2015,March,Q1,2015 Q1,Spring,Saturday ,Weekend,1.0,single headliner,Railroad Earth,The Infamous Stringdusters,1.0,1814.0,54465.0,2800.0,65.0,29.5,35.0,5.5,2001.0,14.0,"Stillwater Township, New Jersey, United States",Northeast,US,2514.321934,Folk,folk,41.0359303,-74.878225
2228,2015-03-15,2015,March,Q1,2015 Q1,Spring,Sunday   ,Weekday,2.0,multiple shows,Bill Maher,No support,0.0,1967.0,133552.5,1967.0,100.0,49.5,100.0,50.5,2005.0,10.0,"New York, New York, United States",Northeast,US,2563.4829219999997,Other,comedy,40.7127281,-74.0060152
2229,2015-03-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2230,2015-03-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2231,2015-03-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2232,2015-03-19,2015,March,Q1,2015 Q1,Spring,Thursday ,Weekend,3.0,multiple shows,Widespread Panic,No support,0.0,2657.666667,139451.6667,2800.0,95.0,52.0,52.0,0.0,1991.0,24.0,"Athens, Georgia, United States",South,US,2182.52125,Blues,blues,33.9597677,-83.376398
2233,2015-03-20,2015,March,Q1,2015 Q1,Spring,Friday   ,Weekend,3.0,multiple shows,Widespread Panic,No support,0.0,2657.666667,139451.6667,2800.0,95.0,52.0,52.0,0.0,1991.0,24.0,"Athens, Georgia, United States",South,US,2182.52125,Blues,blues,33.9597677,-83.376398
2234,2015-03-21,2015,March,Q1,2015 Q1,Spring,Saturday ,Weekend,3.0,multiple shows,Widespread Panic,No support,0.0,2657.666667,139451.6667,2800.0,95.0,52.0,52.0,0.0,1991.0,24.0,"Athens, Georgia, United States",South,US,2182.52125,Blues,blues,33.9597677,-83.376398
2235,2015-03-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2236,2015-03-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2237,2015-03-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2238,2015-03-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2239,2015-03-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2240,2015-03-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2241,2015-03-28,2015,March,Q1,2015 Q1,Spring,Saturday ,Weekend,2.0,multiple shows,Bill Maher,No support,0.0,1967.0,133552.5,1967.0,100.0,49.5,100.0,50.5,2005.0,10.0,"New York, New York, United States",Northeast,US,2563.4829219999997,Other,comedy,40.7127281,-74.0060152
2242,2015-03-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2243,2015-03-30,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2244,2015-03-31,2015,March,Q1,2015 Q1,Spring,Tuesday  ,Weekday,1.0,single headliner,TV On The Radio,Nostalghia,1.0,2800.0,105000.0,2800.0,100.0,37.5,37.5,0.0,2004.0,11.0,"Brooklyn, New York, New York, United States",Northeast,US,2567.263768,Indie,indie rock,40.6501038,-73.9495823
2245,2015-04-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2246,2015-04-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2247,2015-04-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2248,2015-04-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2249,2015-04-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2250,2015-04-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2251,2015-04-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2252,2015-04-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2253,2015-04-09,2015,April,Q2,2015 Q2,Spring,Thursday ,Weekend,2.0,multiple shows,Stromae,Freedom Fry,1.0,2800.0,110600.0,2800.0,100.0,39.5,39.5,0.0,2010.0,5.0,"Brussels, Belgium",International,International,5524.993088,Pop,dance-pop,50.8465573,4.351697
2254,2015-04-10,2015,April,Q2,2015 Q2,Spring,Friday   ,Weekend,2.0,multiple shows,Stromae,Freedom Fry,1.0,2800.0,110600.0,2800.0,100.0,39.5,39.5,0.0,2010.0,5.0,"Brussels, Belgium",International,International,5524.993088,Pop,dance-pop,50.8465573,4.351697
2255,2015-04-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2256,2015-04-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2257,2015-04-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2258,2015-04-14,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2259,2015-04-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2260,2015-04-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2261,2015-04-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2262,2015-04-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2263,2015-04-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2264,2015-04-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2265,2015-04-21,2015,April,Q2,2015 Q2,Spring,Tuesday  ,Weekday,1.0,single headliner,Welcome To Night Vale,Mary Epworth,1.0,1843.0,56928.0,1843.0,100.0,27.5,32.5,5.0,2012.0,3.0,"Los Angeles, California",West Coast,US,343.4448205,Other,podcast,34.0536909,-118.2427666
2266,2015-04-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2267,2015-04-23,2015,April,Q2,2015 Q2,Spring,Thursday ,Weekend,1.0,single headliner,Damien Rice,Marketa Irglova,1.0,1954.0,109913.0,1954.0,100.0,49.5,59.5,10.0,2002.0,13.0,"Celbridge, County Kildare, Leinster, Ireland",International,International,5079.470074,Folk,folk,53.3383004,-6.5396223
2268,2015-04-24,2015,April,Q2,2015 Q2,Spring,Friday   ,Weekend,1.0,single headliner,The Polish Ambassador,Ayla Nereo,1.0,1849.0,51440.0,2800.0,67.0,27.5,30.0,2.5,2006.0,9.0,"Oakland, California",West Coast,Local,0.269993986,Electronic,electronic,37.8044557,-122.2713563
2269,2015-04-25,2015,April,Q2,2015 Q2,Spring,Saturday ,Weekend,1.0,single headliner,Kacey Musgraves,"Humming House, The Lone Below",2.0,2411.0,84630.0,2800.0,87.0,35.0,40.0,5.0,2002.0,13.0,"Golden, Texas, United States",South,US,1544.304103,Country,alternative country,32.7295732,-95.5630133
2270,2015-04-26,2015,April,Q2,2015 Q2,Spring,Sunday   ,Weekday,1.0,single headliner,The Moody Blues,No support,0.0,1511.0,109661.0,1843.0,82.0,49.5,90.0,40.5,1965.0,50.0,"Birmingham, West Midlands, England, United Kingdom",International,International,5260.550989,Rock,progressive rock,52.4796992,-1.9026911
2271,2015-04-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
2272,2015-04-28,2015,April,Q2,2015 Q2,Spring,Tuesday  ,Weekday,1.0,co-headliner,Mastodon ,Big Business,3.0,2237.0,78760.0,2800.0,80.0,35.0,40.0,5.0,2002.0,13.0,"Atlanta, Georgia, United States",South,US,2131.825557,Punk or Metal,progressive metal,33.7490987,-84.3901849
2273,2015-04-29,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
