Start Date,Num Shows,Headliner,Support,Tickets Sold,Gross USD,Gross Gate,Currency,Venue Capacity,Percentage Sold,Ticket Price Min,Ticket Price Max,Venue Name,Venue City,Venue State,Venue Country,Promoter
2016-12-10,1,Lane 8,Matt Hubert,1861.0,46525.0,46525.0,US DOLLAR,2800.0,67.0,25.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2016-12-11,1,Moderat,Telefon Tel Aviv,2498.0,87680.0,87680.0,US DOLLAR,2800.0,90.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2016-12-12,1,Snoop Dogg,"Bone Thugs-N-Harmony, Dru Down, Luniz, Warren G",2828.0,193462.0,193462.0,US DOLLAR,2828.0,100.0,69.5,89.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2016-12-13,1,Tig Notaro,,1856.0,58765.0,58765.0,US DOLLAR,1856.0,100.0,25.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2016-12-14,1,"""Oakland United:  A Benefit Supporting Oakland Relief""","Boots Riley, Christopher Willits, Dan Deacon, Geographer, Hieroglyphics, Jay Som, Primus, Rogue Wave, Sidecar Tommy, Thao Nguyen, Tune-Yards, Tycho",2800.0,131232.0,131232.0,US DOLLAR,2800.0,100.0,35.0,49.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2016-12-15,1,Kehlani,"Ambre, Lil Uzi Vert, Marteen, Noodles",2976.0,87792.0,87792.0,US DOLLAR,2976.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2016-12-16,1,John Prine,Sara Watkins,1827.0,125357.0,125357.0,US DOLLAR,1827.0,100.0,49.5,99.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2016-12-17,1,Metallica,,2800.0,165550.0,165550.0,US DOLLAR,2800.0,100.0,25.0,100.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2016-12-31,1,"""Les Claypool's Silver Anniversary Extravaganza""","Duo De Twang, Primus, The Claypool Lennon Delirium",2932.0,191074.0,191074.0,US DOLLAR,2932.0,100.0,49.5,69.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-01-07,1,Tycho,Nitemoves,2947.0,103145.0,103145.0,US DOLLAR,2947.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-01-21,1,AFI,"Souvenirs, The Chain Gang Of 1974",2828.0,91822.0,91822.0,US DOLLAR,2828.0,100.0,31.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-02-03,1,Run The Jewels,"CUZ, Gangsta Boo, Nick Hook, The Gaslamp Killer",2828.0,102900.0,102900.0,US DOLLAR,2828.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-02-08,1,Tove Lo,Phoebe Ryan,2828.0,99005.0,99005.0,US DOLLAR,2828.0,100.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-02-16,1,Russ,,2828.0,83498.0,83498.0,US DOLLAR,2828.0,100.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-02-17,1,"""My Favorite Murder""","Georgia Hardstark, Karen Kilgariff",1956.0,57702.0,57702.0,US DOLLAR,1956.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-02-24,1,"""Experience Hendrix""","Billy Cox, Buddy Guy, Chris Layton, Dweezil Zappa, Henri Brown, Jonny Lang, Keb' Mo', Kenny Wayne Shepherd, Mato Nanji, Noah Hunt, The Slide Brothers, Zakk Wylde",1735.0,150982.0,150982.0,US DOLLAR,1735.0,100.0,59.5,135.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-02-25,1,Vince Staples,Kilo Kish,2618.0,72058.0,72058.0,US DOLLAR,2800.0,94.0,27.5,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-02-27,1,Ty Segall,"Axis: Sova, Shannon And The Clams, White Fence",2419.0,60475.0,60475.0,US DOLLAR,2800.0,87.0,25.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-03-01,1,Billy Crystal,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2017-03-11,1,Umphrey's McGee,Spafford ,2112.0,63245.0,63245.0,US DOLLAR,2800.0,76.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-03-14,1,Tchami,Mercer,2746.0,68915.0,68915.0,US DOLLAR,2800.0,99.0,25.0,30.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-03-16,1,"""Electric Bounce House""","Axwell ^ Ingrosso, Krewella, Steve Aoki, St. John",2828.0,138572.0,138572.0,US DOLLAR,2828.0,100.0,49.0,0.0,Fox Theater,Oakland,CA,United States,CBS Radio
2017-03-17,1,Lettuce,"Russ Liquid, The Floozies",2492.0,74592.0,74592.0,US DOLLAR,2800.0,89.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-03-18,1,Lake Street Dive,Joey Dosik,2950.0,103250.0,103250.0,US DOLLAR,2950.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-03-22,1,The Kills,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2017-03-24,1,Marc Maron,,1894.0,66290.0,66290.0,US DOLLAR,1894.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-03-30,1,Passenger,The Paper Kites,2185.0,76560.0,76560.0,US DOLLAR,2800.0,79.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-04-02,1,"""Peppa Pig Live""",,1859.0,76623.0,76623.0,US DOLLAR,1859.0,100.0,17.0,59.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-04-05,1,Richard Ashcroft,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2017-04-09,1,Sigur Rós,,2828.0,160940.0,160940.0,US DOLLAR,2828.0,100.0,55.0,80.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-04-12,1,Bonobo,The Range,2928.0,102480.0,102480.0,US DOLLAR,2928.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-04-13,1,The New Pornographers,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2017-04-14,1,Coheed And Cambria,The Dear Hunter,2690.0,94205.0,94205.0,US DOLLAR,2828.0,96.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-04-18,1,Röyksopp,Marcus Marr,2524.0,88465.0,88465.0,US DOLLAR,2828.0,90.0,35.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-04-22,1,Bill Maher,,1970.0,133208.0,133208.0,US DOLLAR,1970.0,100.0,49.5,95.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-04-24,3,Deadmau5,Feed Me,2940.0,102911.66666666667,308735.0,US DOLLAR,2940.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-04-25,3,Deadmau5,Feed Me,2940.0,102911.66666666667,308735.0,US DOLLAR,2940.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-04-26,3,Deadmau5,Feed Me,2940.0,102911.66666666667,308735.0,US DOLLAR,2940.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-04-28,1,Rebelution,Eligh,2828.0,98980.0,98980.0,US DOLLAR,2828.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-04-30,2,The Magnetic Fields,,1284.5,56898.0,113796.0,US DOLLAR,1853.0,69.5,39.5,50.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-05-01,2,The Magnetic Fields,,1284.5,56898.0,113796.0,US DOLLAR,1853.0,69.5,39.5,50.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-05-04,1,Flogging Molly,"Dylan Walshe, The White Buffalo",1787.0,72518.0,72518.0,US DOLLAR,2800.0,64.0,40.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-05-06,1,Old Crow Medicine Show,,2656.0,105061.0,105061.0,US DOLLAR,2800.0,95.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-05-10,1,The Flaming Lips,Klangstof,2818.0,139541.0,139541.0,US DOLLAR,2818.0,100.0,49.5,55.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-05-12,1,Conor Oberst,"Julien Baker, Phoebe Bridgers",1943.0,70092.0,70092.0,US DOLLAR,2800.0,70.0,36.0,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-05-13,1,The Head And The Heart,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2017-05-20,1,The Jesus And Mary Chain,The Warlocks,2189.0,82225.0,82225.0,US DOLLAR,2800.0,79.0,37.5,40.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-05-27,1,Midnight Oil,All Our Exes Live In Texas,2938.0,116090.0,116090.0,US DOLLAR,2938.0,100.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-06-02,1,Trey Songz,,2927.0,116090.0,116090.0,US DOLLAR,2927.0,100.0,49.5,69.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-07-07,1,Duran Duran,DJ Omar Perez,2828.0,263906.0,263906.0,US DOLLAR,2828.0,100.0,89.5,129.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-07-08,1,All Time Low,"SWMRS, The Wrecks, Waterparks",2556.0,75474.0,75474.0,US DOLLAR,2828.0,91.0,29.5,35.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-07-14,1,The Roots,W. Kamau Bell,2909.0,178766.0,178766.0,US DOLLAR,2909.0,100.0,59.5,85.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-07-15,1,Beck,Alex Edelman,2828.0,179973.0,179973.0,US DOLLAR,2828.0,100.0,59.5,79.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-07-21,1,Sufjan Stevens/Nico Muhly/Bryce Dessner/James McAlister,Thao Nguyen,2907.0,143897.0,143897.0,US DOLLAR,2907.0,100.0,49.5,50.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-08-12,1,Jill Scott,Staceyann Chin,1868.0,170430.0,170430.0,US DOLLAR,1868.0,100.0,65.0,145.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-08-14,1,2 Chainz,"Trap Karaoke, Young Dolph",2119.0,84108.0,84108.0,US DOLLAR,2800.0,76.0,39.5,45.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-08-16,1,Washed Out,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2017-08-17,1,The Decemberists,Olivia Chaney,2839.0,127785.0,127785.0,US DOLLAR,2839.0,100.0,45.0,50.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-08-22,2,Sylvan Esso,Flock Of Dimes,2960.0,81400.0,162800.0,US DOLLAR,2960.0,100.0,27.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-08-23,2,Sylvan Esso,Flock Of Dimes,2960.0,81400.0,162800.0,US DOLLAR,2960.0,100.0,27.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-08-29,1,The Australian Pink Floyd Show,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2017-09-06,1,Steve Winwood,Lilly Winwood,1493.0,126654.0,126654.0,US DOLLAR,1800.0,83.0,59.5,119.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-09-07,1,Haim,LPX,2876.0,110726.0,110726.0,US DOLLAR,2876.0,100.0,38.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-09-13,1,Black Star,Jallal,2535.0,114260.0,114260.0,US DOLLAR,2800.0,91.0,45.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-09-14,1,Tom Segura,,1696.0,59800.0,59800.0,US DOLLAR,1853.0,92.0,25.0,65.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-09-15,1,Café Tacvba,,2828.0,133540.0,133540.0,US DOLLAR,2828.0,100.0,39.5,49.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-09-16,1,Jason Isbell,Frank Turner,2921.0,131445.0,131445.0,US DOLLAR,2921.0,100.0,45.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-09-21,1,Milky Chance,,2563.0,105167.0,105167.0,US DOLLAR,2800.0,92.0,41.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-09-22,1,Gov't Mule,,1915.0,76165.0,76165.0,US DOLLAR,2800.0,69.0,39.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-09-23,1,Blood Orange ,,2737.0,95795.0,95795.0,US DOLLAR,2800.0,98.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-09-26,1,Apocalyptica,,1140.0,44005.0,44005.0,US DOLLAR,1919.0,60.0,29.5,39.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-09-27,1,Mura Masa,,2740.0,75465.0,75465.0,US DOLLAR,2800.0,98.0,27.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-09-28,2,Rüfüs Du Sol,King Henry,2921.5,102252.5,204505.0,US DOLLAR,2922.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-09-29,2,Rüfüs Du Sol,King Henry,2921.5,102252.5,204505.0,US DOLLAR,2922.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-09-30,1,Bleachers,"Bishop Briggs, Tangerine ",2026.0,61919.0,61919.0,US DOLLAR,2800.0,73.0,30.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-10-04,1,Misterwives,"Smallpools, Vinyl Theatre",1719.0,54166.0,54166.0,US DOLLAR,2800.0,62.0,31.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-10-13,1,The Script,Tom Walker,2497.0,93700.0,93700.0,US DOLLAR,2800.0,90.0,37.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-10-14,1,Alison Wonderland,Elohim,2828.0,77963.0,77963.0,US DOLLAR,2828.0,100.0,27.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-10-15,1,Bill Maher,,1936.0,131611.0,131611.0,US DOLLAR,1936.0,100.0,49.5,95.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-10-16,1,Nick Murphy,"Charlotte Cardin, Heathered Pearls",2547.0,89145.0,89145.0,US DOLLAR,2800.0,91.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-10-18,1,Kurt Vile / Courtney Barnett,Jen Cloher,2828.0,118625.0,118625.0,US DOLLAR,2828.0,100.0,40.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-10-19,1,Oh Wonder,Jaymes Young,2828.0,84813.0,84813.0,US DOLLAR,2828.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-10-20,2,Van Morrison,,1923.5,153519.5,307039.0,US DOLLAR,1924.0,100.0,89.5,249.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-10-21,2,Van Morrison,,1923.5,153519.5,307039.0,US DOLLAR,1924.0,100.0,89.5,249.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-10-22,1,Silversun Pickups,Minus The Bear,1924.0,62640.0,62640.0,US DOLLAR,2800.0,69.0,32.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-10-24,1,Snakehips,"STWO, Yahtzel",1732.0,51193.0,51193.0,US DOLLAR,2800.0,62.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-10-25,1,Dream Theater,,1701.0,113575.0,113575.0,US DOLLAR,1897.0,90.0,49.5,85.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-10-26,1,Broken Social Scene,The Belle Game,2507.0,90320.0,90320.0,US DOLLAR,2800.0,90.0,36.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-10-28,1,Slowdive,Cherry Glazerr,2699.0,94640.0,94640.0,US DOLLAR,2800.0,97.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-10-30,1,Yeah Yeah Yeahs,,2828.0,145184.0,145184.0,US DOLLAR,2828.0,100.0,49.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-11-02,1,M.I.A.,,2828.0,119423.0,119423.0,US DOLLAR,2828.0,100.0,39.5,49.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-11-03,2,Trey Anastasio,,2699.5,121477.5,242955.0,US DOLLAR,2800.0,96.5,45.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-11-04,2,Trey Anastasio,,2699.5,121477.5,242955.0,US DOLLAR,2800.0,96.5,45.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-11-10,1,Chicano Batman / Khruangbin,,2667.0,79073.0,79073.0,US DOLLAR,2800.0,96.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-11-12,1,Cut Copy,"Cooper Saver, Palmbomen II",1790.0,70821.0,70821.0,US DOLLAR,2800.0,64.0,39.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-11-13,1,Elbow,C Duncan,1859.0,65125.0,65125.0,US DOLLAR,2800.0,67.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-11-16,1,Michael McDonald,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2017-11-17,2,Tedeschi Trucks Band,Hard Working Americans,2828.0,155859.0,311718.0,US DOLLAR,2828.0,100.0,52.5,79.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-11-18,2,Tedeschi Trucks Band,Hard Working Americans,2828.0,155859.0,311718.0,US DOLLAR,2828.0,100.0,52.5,79.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-11-24,1,Dirty Heads,"The Unlikely Candidates, Tyrone's Jacket",2343.0,69305.0,69305.0,US DOLLAR,2800.0,84.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-12-01,1,Hari Kondabolu,,1626.0,48159.0,48159.0,US DOLLAR,1950.0,84.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-12-02,1,San Holo,,2828.0,83721.0,83721.0,US DOLLAR,2828.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-12-03,1,"""Welcome To Night Vale""",,1207.0,39228.0,39228.0,US DOLLAR,1875.0,65.0,27.5,32.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-12-04,1,"""Pod Save America""",,1878.0,95769.0,95769.0,US DOLLAR,1878.0,100.0,25.0,69.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-12-07,1,Pixies,The Frights,2828.0,177355.0,177355.0,US DOLLAR,2828.0,100.0,59.5,79.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-12-08,2,Kehlani,Marteen,2758.5,98297.5,196595.0,US DOLLAR,2800.0,99.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-12-09,1,Louis The Child,"Ashe, Louis Futon",2709.0,80020.0,80020.0,US DOLLAR,2800.0,97.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-12-10,2,Kehlani,Marteen,2758.5,98297.5,196595.0,US DOLLAR,2800.0,99.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-12-13,1,"""106 KMEL Holiday House Of Soul""","Miguel, TK Kravitz",2745.0,109845.0,109845.0,US DOLLAR,2745.0,100.0,39.95,69.95,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-12-14,1,Thom Yorke,,2828.0,139986.0,139986.0,US DOLLAR,2828.0,100.0,49.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-12-15,1,FKJ,,2828.0,83426.0,83426.0,US DOLLAR,2828.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-12-16,1,BadBadNotGood,"DJ Guillermo, DJ Vinnie Esparza, Injury Reserve ",2100.0,61950.0,61950.0,US DOLLAR,2800.0,75.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-12-30,1,Bryson Tiller,Pardison Fontaine,2600.0,154685.0,154685.0,US DOLLAR,2800.0,93.0,59.5,79.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2017-12-31,1,Primus,Legend Of The Seagullmen,2828.0,179954.0,179954.0,US DOLLAR,2828.0,100.0,49.5,69.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-01-12,1,The O'Jays,,1084.0,88149.0,88149.0,US DOLLAR,1699.0,64.0,49.75,89.75,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-01-14,1,"""G3""","Joe Satriani, John Petrucci, Phil Collen",1398.0,110650.0,110650.0,US DOLLAR,1919.0,73.0,55.0,95.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-01-16,1,Marilyn Manson,Alice Glass,2828.0,180153.0,180153.0,US DOLLAR,2828.0,100.0,49.5,65.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-01-17,1,Børns,"Charlotte Cardin, Mikky Ekko",2828.0,105588.0,105588.0,US DOLLAR,2828.0,100.0,36.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-01-24,1,First Aid Kit,Van William,2828.0,87291.0,87291.0,US DOLLAR,2828.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-01-27,1,"""Lovett Or Leave It""",,1873.0,95742.0,95742.0,US DOLLAR,1873.0,100.0,25.0,69.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-01-29,1,Passion Pit,"Courtship., Neil Frances",2500.0,100000.0,100000.0,US DOLLAR,2828.0,89.0,40.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-02-03,1,Stick Figure,,2828.0,86877.0,86877.0,US DOLLAR,2828.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,"(In-House Promotion), Another Planet Entertainment"
2018-02-10,1,Walk The Moon,Company Of Thieves,2828.0,109050.0,109050.0,US DOLLAR,2828.0,100.0,37.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-02-14,1,J Boog / The Green,Jesse Royal,2828.0,86612.0,86612.0,US DOLLAR,2828.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-02-15,1,Gramatik,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-02-16,1,Lettuce,The Motet,2342.0,74337.0,74337.0,US DOLLAR,2800.0,84.0,31.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-02-17,1,MØ / Cashmere Cat,Darius,2828.0,83586.0,83586.0,US DOLLAR,2828.0,100.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-02-19,1,Kali Uchis,,2828.0,99085.0,99085.0,US DOLLAR,2828.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-02-22,1,"""Noise Pop Festival""",,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-02-23,1,Tune-Yards,"Sudan Archives, Thao &amp; The Get Down Stay Down",2158.0,66175.0,66175.0,US DOLLAR,2800.0,78.0,30.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-02-24,1,"""Noise Pop Festival""",,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-02-27,1,Mat Kearney,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-02-28,1,Robert Plant & The Sensational Space Shifters,Seth Lakeman,2828.0,218066.0,218066.0,US DOLLAR,2828.0,100.0,73.75,103.75,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-03-01,1,G-Eazy,"Anthony Russo Band, Phora, Trippie Redd",2828.0,169873.0,169873.0,US DOLLAR,2828.0,100.0,59.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-03-03,1,Machine Head,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-03-04,1,Herbie Hancock,,1919.0,123573.0,123573.0,US DOLLAR,1919.0,100.0,39.5,95.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-03-10,1,Noel Gallagher's High Flying Birds,,1916.0,112730.0,112730.0,US DOLLAR,1916.0,100.0,37.5,77.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-03-12,1,Glen Hansard,,1896.0,77708.0,77708.0,US DOLLAR,2800.0,68.0,39.5,49.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-03-13,1,Awolnation,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-03-17,1,SOB X RBE ,"Allblack, Cuban Doll, Guapdad 4000",2828.0,101325.0,101325.0,US DOLLAR,2828.0,100.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-03-20,1,Bonnie Raitt,Jon Cleary,2032.0,217105.0,217105.0,US DOLLAR,2032.0,100.0,55.0,500.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-03-23,1,Umphrey's McGee,Organ Freeman,1933.0,63198.0,63198.0,US DOLLAR,2800.0,70.0,32.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-04-05,1,What So Not,Duckwrth,1990.0,54845.0,54845.0,US DOLLAR,2828.0,71.0,24.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-04-07,1,Chromeo,Phantoms,2828.0,109054.0,109054.0,US DOLLAR,2828.0,100.0,38.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-04-13,1,Camila Cabello,Bazzi,2828.0,118415.0,118415.0,US DOLLAR,2828.0,100.0,39.5,49.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-04-16,1,King Krule,,2635.0,92375.0,92375.0,US DOLLAR,2800.0,95.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-04-18,1,Petit Biscuit,,,,,,,0.0,,,Fox Theater,Oakland,CA,United States,
2018-05-09,1,George Ezra,Noah Kahan,2249.0,78825.0,78825.0,US DOLLAR,2800.0,81.0,35.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-05-10,1,Unknown Mortal Orchestra,Makeness,1671.0,49537.0,49537.0,US DOLLAR,2800.0,60.0,29.5,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-05-11,1,As The Crow Flies,Once &amp; Future Band,2679.0,105892.0,105892.0,US DOLLAR,2800.0,96.0,39.5,49.5,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
2018-05-17,1,Franz Ferdinand,Priests,2480.0,94373.0,94373.0,US DOLLAR,2828.0,88.0,38.0,0.0,Fox Theater,Oakland,CA,United States,Another Planet Entertainment
